,name,link,title,image,desc
1098," Ariel Thompson
",https://www.imdb.com/name/nm8488928/,Actress|Strawberry Flavored Plastic,"https://m.media-amazon.com/images/M/MV5BNDExYzE2OGUtMjE5Mi00NmQxLWE0YmEtOGFhZGFmOWMwNDlhXkEyXkFqcGdeQXVyNzg1NDM1NTg@._V1_UX140_CR0,0,140,209_AL_.jpg","
Ariel Thompson was born on July 13, 1994 in Van Nuys, Los Angeles, California, USA. She is an actress, known for Boys Become Men (2015) and This Is Hell (2016).                "
1099," Chapter Jackson
",https://www.imdb.com/name/nm3809377/,Actress|Boys Become Men,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Chapter Jackson was born on April 10, 1990 in Los Angeles, California, USA. She is a director and writer, known for EBT (It's Free Swipe Yo EBT) (2011), Girlfriend Experience (GFE) (2011) and Pre Menstrual Syndrome (PMS) (2011).                "
1100," Wynter Daggs
",https://www.imdb.com/name/nm2176790/,,"https://m.media-amazon.com/images/M/MV5BMjEyNDUwNDg1OF5BMl5BanBnXkFtZTcwMzgxMDA0MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg","
Wynter Daggs is originally from the San Francisco Bay Area. She has grown up watching her father play drums in all the San Francisco hot spots. At the age of two she was given a microphone and sang her ABCs in front of an audience and has since believed her place is front and center whether it be ...                "
1101," Tiffany Haddish
",https://www.imdb.com/name/nm1840504/,Actress|The Suite Life of Zack & Cody,"https://m.media-amazon.com/images/M/MV5BMjE1NjcxMjIwMl5BMl5BanBnXkFtZTgwOTE3NjIwMzI@._V1_UY209_CR17,0,140,209_AL_.jpg","
Tiffany Sara Cornilia Haddish is an American stand-up comedian and actress. She was named one of the 100 most influential people in the world by Time magazine in 2018, and The Hollywood Reporter listed her among the 100 most powerful people in entertainment in both 2018 and 2019.After ...                "
1102," Angel Coulby
",https://www.imdb.com/name/nm1076294/,Actress|Girls Trip,"https://m.media-amazon.com/images/M/MV5BOThiODMyYTAtODc4OC00ZjNiLWFiNTAtNjJiMGZhOGU4NGNiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY209_CR69,0,140,209_AL_.jpg","
Angel Coulby is an English actress. She made her television debut in the BBC comedy 'Orrible. She is best known for portraying the character of Guinevere ""Gwen"" in the BBC fantasy series Merlin.Angel grew up in north London, Finsbury Park, but moved to Edinburgh to attend the Queen Margaret ...                "
1103," Wunmi Mosaku
",https://www.imdb.com/name/nm2148911/,Actress|Imagine Me & You,"https://m.media-amazon.com/images/M/MV5BMTA4ODkxOTEwMzZeQTJeQWpwZ15BbWU4MDc4NjM1NDAx._V1_UY209_CR87,0,140,209_AL_.jpg","
Wunmi Mosaku was born on July 31, 1986 in Zaria, Nigeria. She is an actress, known for His House (2020), Lovecraft Country (2020) and Fantastic Beasts and Where to Find Them (2016).                "
1104," Freema Agyeman
",https://www.imdb.com/name/nm1303956/,Actress|His House,"https://m.media-amazon.com/images/M/MV5BMjE2MTMwMjkyMV5BMl5BanBnXkFtZTgwODcwNzcyMDE@._V1_UY209_CR4,0,140,209_AL_.jpg","
Freema Agyeman is a British actress who is known for playing Martha Jones in the BBC science fiction series Doctor Who (2007-2010), Alesha Phillips in crime procedural drama Law & Order: UK (2009-2011), Amanita Caplan in the Netflix science fiction drama Sense8 (2015-2018), and Dr. Helen Sharpe in ...                "
1105," Merrin Dungey
",https://www.imdb.com/name/nm0242257/,Actress|Doctor Who,"https://m.media-amazon.com/images/M/MV5BYzY1YzBhYzItYzZhZi00MmEyLTgwZGEtYjE4OTVmMjYzNzdlXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Merrin Dungey was born on August 6, 1971 in Sacramento, California, USA. She is an actress and producer, known for Alias (2001), The King of Queens (1998) and Big Little Lies (2017). She was previously married to Matthew Drake.                "
1106," Chandra Wilson
",https://www.imdb.com/name/nm0933156/,Actress|Alias,"https://m.media-amazon.com/images/M/MV5BMTYzODA0MDIxOF5BMl5BanBnXkFtZTYwMTA4MDk1._V1_UY209_CR1,0,140,209_AL_.jpg","
Houston, Texas native Chandra Wilson began performing in musicals at the age of five with Theatre Under the Stars. She attended Houston's High School for the Performing and Visual Arts, and later went on to acquire her BFA in Drama from NYU's Tisch School of the Arts through which she spent four ...                "
1107," Marianne Jean-Baptiste
",https://www.imdb.com/name/nm0001399/,Actress|Grey's Anatomy,"https://m.media-amazon.com/images/M/MV5BMTg0MzI4MTg0OV5BMl5BanBnXkFtZTYwNTcyNDUz._V1_UY209_CR0,0,140,209_AL_.jpg","
Marianne Raigipcien Jean-Baptiste is an English actress. She is known for her role in the 1996 comedy-drama film Secrets & Lies, for which she received acclaim and earned nominations for the Academy Award for Best Supporting Actress and the Golden Globe and BAFTA Award in the same category. ...                "
1108," Sara Martins
",https://www.imdb.com/name/nm0554120/,Actress|Without a Trace,"https://m.media-amazon.com/images/M/MV5BMjM5MDE5MzkyN15BMl5BanBnXkFtZTgwNDAyNTQyNzE@._V1_UY209_CR69,0,140,209_AL_.jpg","
Sara Martins is a Portuguese-born French actress of Cape Verdean descent. She is known in France for her roles on television and in film and theatre. She also appeared as Detective Sergeant Camille Bordey in the joint British-French crime comedy-drama Death in Paradise, filmed in Guadeloupe, a ...                "
1109," Leslie Jones
",https://www.imdb.com/name/nm0428656/,Actress|Ne le dis à personne,"https://m.media-amazon.com/images/M/MV5BMTk4MTgyMDMzM15BMl5BanBnXkFtZTgwODE1NzczMzE@._V1_UY209_CR11,0,140,209_AL_.jpg","
Leslie Jones is an American actress and comedienne from Memphis, Tennessee who is known for playing in Saturday Night Live, Trainwreck, Sing, Top Five, Lottery Ticket, Coming 2 America, Masterminds and The Angry Birds Movie 2. She also acted in the controversial 2016 reboot of Ghostbusters as Patty...                "
1110," Shanola Hampton
",https://www.imdb.com/name/nm1342513/,Actress|Ghostbusters,"https://m.media-amazon.com/images/M/MV5BMTA2Mjk0MDUxMTleQTJeQWpwZ15BbWU4MDgyMjYxMzcz._V1_UX140_CR0,0,140,209_AL_.jpg","
Shanola Hampton was born May 27 in Long Island, NY to a Pastor and an IRS agent. She was raised in Summerville, South Carolina with her three sisters. In college she earned a degree in Theater, with emphasis in Performance from Winthrop University along with a Masters Degree in Fine Arts from ...                "
1111," Karyn Parsons
",https://www.imdb.com/name/nm0663854/,Actress|Shameless,"https://m.media-amazon.com/images/M/MV5BMTg1MzE3MDM1Ml5BMl5BanBnXkFtZTcwNzg5NzgwMw@@._V1_UY209_CR23,0,140,209_AL_.jpg","
Karyn Parsons decided to go into acting at the age of 13. She had her first TV role in the NBC drama The Bronx Zoo (1987), but she made her big break as Will Smith's cousin ""Hilary Banks"" on the NBC sitcom The Fresh Prince of Bel-Air (1990). During the show's six-year run, she starred in movies ...                "
1112," Jazmyn Simon
",https://www.imdb.com/name/nm4564885/,Actress|Major Payne,"https://m.media-amazon.com/images/M/MV5BMjA5MzAwMzAxMl5BMl5BanBnXkFtZTgwNjYzMDE2MDI@._V1_UY209_CR0,0,140,209_AL_.jpg","
Jazmyn Simon was born on December 30, 1980 in San Francisco, California, USA. She is an actress, known for Ballers (2015), The Caregiver (2017) and Acrimony (2018). She has been married to Dulé Hill since April 21, 2018. They have one child.                "
1113," Penny Johnson Jerald
",https://www.imdb.com/name/nm0425982/,Actress|Ballers,"https://m.media-amazon.com/images/M/MV5BMTU2NTAwNDU2M15BMl5BanBnXkFtZTcwOTc5MTQyNg@@._V1_UY209_CR10,0,140,209_AL_.jpg","
Penny Johnson Jerald is an American actress. She played Beverly Barnes on the HBO comedy series The Larry Sanders Show, Kasidy Yates on the syndicated science fiction series Star Trek: Deep Space Nine, Sherry Palmer on the Fox series 24, Captain Victoria ""Iron"" Gates on the ABC comedy-drama series ...                "
1114," Naomi Campbell
",https://www.imdb.com/name/nm0001984/,Actress|24,"https://m.media-amazon.com/images/M/MV5BMTYyODUzNzY2M15BMl5BanBnXkFtZTcwMjk0MTM5OA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Naomi Campbell was born on May 22, 1970 in Streatham, London, England, UK. She is an actress and producer, known for Zoolander 2 (2016), To Wong Foo Thanks for Everything, Julie Newmar (1995) and I Feel Pretty (2018).                "
1115," Carla Hall
",https://www.imdb.com/name/nm3174065/,Actress|Zoolander 2,"https://m.media-amazon.com/images/M/MV5BMTMxODQ1Nzg4Ml5BMl5BanBnXkFtZTcwMDcyNTUzMg@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Carla Hall was born on May 12, 1964 in Nashville, Tennessee, USA. She is an actress, known for Girls Trip (2017), The Comeback (2005) and Mall Santa. She has been married to Matthew D. Lyons since April 29, 2006.                "
1116," April Grace
",https://www.imdb.com/name/nm0333318/,Actress|Girls Trip,"https://m.media-amazon.com/images/M/MV5BMjc1MzViYTYtZjQzMS00OTQ4LWFiNDItOThjMzc5ZjgxOGEyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg","
April Grace was born in Lakeland, Florida, USA. April is an actor and producer, known for Magnolia (1999), I Am Legend (2007) and A.I. Artificial Intelligence (2001).                "
1117," La La Anthony
",https://www.imdb.com/name/nm1043164/,Actress|Magnolia,"https://m.media-amazon.com/images/M/MV5BNTA1MDA3NTUxM15BMl5BanBnXkFtZTcwMzU5Njc4OQ@@._V1_UY209_CR5,0,140,209_AL_.jpg","
La La Anthony is an actress and producer, known for her roles in Think Like a Man (2012) and Think Like a Man Too (2014), in which she starred alongside Kevin Hart and Taraji P. Henson, Spike Lee's Chi-Raq (2015), and television shows Unforgettable on A&E with Poppy Montgomery and Starz' hit show ...                "
1118," Angela Griffin
",https://www.imdb.com/name/nm0341110/,Actress|Power,"https://m.media-amazon.com/images/M/MV5BODgxMDU1MTM3Nl5BMl5BanBnXkFtZTcwODQwNjMxNw@@._V1_UY209_CR5,0,140,209_AL_.jpg","
Angela Griffin was born on July 19, 1976 in Cottingley, Leeds, Yorkshire, England, UK. She is an actress, known for Help (2021), White Lines (2020) and The Detail (2018). She has been married to Jason Milligan since July 27, 2006. They have two children.                "
1119," Angel Parker
",https://www.imdb.com/name/nm1720134/,Actress|Help,"https://m.media-amazon.com/images/M/MV5BNzU4ZDI1YzAtZmZmNS00ZDQ1LWFhMzEtMDY5YTRjZDZiMjY4XkEyXkFqcGdeQXVyMTIyMzc0NzE3._V1_UX140_CR0,0,140,209_AL_.jpg","
Since her acceptance into the American Academy of Dramatic Arts at just 16 years old, Angel Parker has enjoyed a thriving and respected career through her talent, hard work, and sophisticated charisma. Angel's body of work reflects her ease with both comedy and drama across an array of networks and...                "
1120," Aasha Davis
",https://www.imdb.com/name/nm1632532/,Actress|The Recruit,"https://m.media-amazon.com/images/M/MV5BOGQwMTE5MjEtYTM4NC00YTMxLWJkMzQtMmY5ZTU0ZDc1ZDIxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Aasha Davis was born in Alexandria, VA and grew up in several different areas around the world. She went to boarding school in Barbados when she was 7 years-old until she left several years later to attend school in Montreal, Canada. Aasha became an expert at switching schools during her second ...                "
1121," Marlyne Barrett
",https://www.imdb.com/name/nm0012679/,Actress|Friday Night Lights,"https://m.media-amazon.com/images/M/MV5BYjk5YTI0ZTQtN2RlYy00NDhlLWFlOGYtMjAzNGJmZWFlMGJlXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Marlyne Barrett was born on September 13, 1978 in Brooklyn, New York City, New York, USA. Marlyne is an actor and producer, known for Chicago Med (2015). Marlyne has been married to Gavin Barrett since May 15, 2009. They have two children.                "
1122," Noémie Lenoir
",https://www.imdb.com/name/nm1105708/,Actress|Chicago Med,"https://m.media-amazon.com/images/M/MV5BMjAxODIyNDU2OV5BMl5BanBnXkFtZTcwOTM3ODg1Mg@@._V1_UY209_CR1,0,140,209_AL_.jpg","
Noémie Lenoir was born on September 19, 1979 in Versailles, Yvelines, France. She is an actress, known for Rush Hour 3 (2007), After the Sunset (2004) and The Transporter Refueled (2015).                "
1123," Nikki Amuka-Bird
",https://www.imdb.com/name/nm0025458/,Actress|Rush Hour 3,"https://m.media-amazon.com/images/M/MV5BMTYwMDI0ODQ0M15BMl5BanBnXkFtZTgwNjEyMDIzMjI@._V1_UX140_CR0,0,140,209_AL_.jpg","
Amuka-Bird was born in Nigeria, but grew up in the UK and in Antigua. She abandoned her dancing aspirations after suffering a back injury. After attending LAMDA, she joined the Royal Shakespeare Company. Whilst on tour with the RSC in Japan, she met her husband, actor Geoffrey Streatfield. In ...                "
1124," Erykah Badu
",https://www.imdb.com/name/nm0004721/,Actress|Jupiter Ascending,"https://m.media-amazon.com/images/M/MV5BMjI1NTkwMjYyNV5BMl5BanBnXkFtZTcwNjExNjcxNw@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Erykah Badu was born on February 26, 1971 in Dallas, Texas, USA. She is a music artist and actress, known for The Cider House Rules (1999), Blues Brothers 2000 (1998) and What Men Want (2019).                "
1125," Trina McGee
",https://www.imdb.com/name/nm0005208/,Actress|The Cider House Rules,"https://m.media-amazon.com/images/M/MV5BMTY5NjI3MzA1OV5BMl5BanBnXkFtZTYwMTMxMzY0._V1_UY209_CR4,0,140,209_AL_.jpg","
Born in the Bronx, New York, Trina McGee is the eldest child to her classical pianist mother and her Haitian photographer/revolutionist father. Although her father was absent from the family unit, his political legacy continued to shape Trina's life. Exiled from Haiti in the 1960s for publishing ...                "
1126," Kim Wayans
",https://www.imdb.com/name/nm0915462/,Actress|Daylight,"https://m.media-amazon.com/images/M/MV5BMTQ1MzE2OTc2MF5BMl5BanBnXkFtZTcwNDc4OTc1Mg@@._V1_UY209_CR5,0,140,209_AL_.jpg","
Kim Wayans was born on October 16, 1961 in New York City, New York, USA. She is an actress and writer, known for In Living Color (1990), My Wife and Kids (2001) and Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996). She is married to Kevin Knotts.                "
1127," Mya
",https://www.imdb.com/name/nm0616550/,Actress|In Living Color,"https://m.media-amazon.com/images/M/MV5BMTkzMzgwNTY1OV5BMl5BanBnXkFtZTcwMTY1MDYxMw@@._V1_UY209_CR1,0,140,209_AL_.jpg","
Mya Marie Harrison was born on October 10, 1979 in Washington D.C. She's an American R&B/pop singer, entertainer, philanthropist & actress known professionally as Mýa. She started taking ballet lessons at 2, adding jazz & tap dancing lessons 2 years later. As a teen, she began to shift her focus to...                "
1128," Monique Coleman
",https://www.imdb.com/name/nm0170912/,Actress|Chicago,"https://m.media-amazon.com/images/M/MV5BNGIzMDlmYmEtOTBlOC00NTJkLWIzYjMtNTZjMzg0MTkwMTljXkEyXkFqcGdeQXVyNTA2MjYyMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Monique Coleman was born on November 13, 1980 in Orangeburg, South Carolina, USA. She is an actress and producer, known for High School Musical (2006) and Gimme Mo (2018). She was previously married to Walter Jordan.                "
1129," Kasi Lemmons
",https://www.imdb.com/name/nm0501435/,Actress|High School Musical,"https://m.media-amazon.com/images/M/MV5BMjExMTM1NzI3MF5BMl5BanBnXkFtZTYwMTkzNjc4._V1_UX140_CR0,0,140,209_AL_.jpg","
Kasi Lemmons was born on February 24, 1961 in St. Louis, Missouri, USA. She is an actress and director, known for Harriet (2019), The Silence of the Lambs (1991) and Candyman (1992). She has been married to Vondie Curtis-Hall since August 19, 1995. They have two children.                "
1130," Rose Rollins
",https://www.imdb.com/name/nm0738452/,Director|Harriet,"https://m.media-amazon.com/images/M/MV5BMjAwMTc2MzAzNV5BMl5BanBnXkFtZTgwMzcyODg5ODE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Rose Rollins was raised in Yonkers, New York, growing up with five brothers. She is an accomplished actress who has garnered attention on both the big and small screens.Rollins now stars in ABC's The Catch opposite Mireille Enos. The series centers on a gutsy female forensic accountant who exposes ...                "
